,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__alpha,param_mlp__batch_size,param_mlp__early_stopping,param_mlp__hidden_layer_sizes,param_mlp__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
42,0.7774115085601807,0.07439050044175385,0.0060675621032714845,0.0006187093858290378,0.01,auto,True,"(75, 75)",constant,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (75, 75), 'mlp__learning_rate': 'constant'}",0.532520325203252,0.5487804878048781,0.5284552845528455,0.5121951219512195,0.5447154471544715,0.5333333333333334,0.012957217439438397,49
43,0.777404499053955,0.07226434439028566,0.005844831466674805,0.0001111838656752752,0.01,auto,True,"(75, 75)",adaptive,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (75, 75), 'mlp__learning_rate': 'adaptive'}",0.532520325203252,0.5487804878048781,0.5284552845528455,0.5121951219512195,0.5447154471544715,0.5333333333333334,0.012957217439438397,49
44,0.7743954658508301,0.06185158138019566,0.005619668960571289,0.0004514006252837949,0.01,auto,True,"(75, 75)",invscaling,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (75, 75), 'mlp__learning_rate': 'invscaling'}",0.532520325203252,0.5487804878048781,0.5284552845528455,0.5121951219512195,0.5447154471544715,0.5333333333333334,0.012957217439438397,49
45,4.630429410934449,0.011463515786478888,0.004804182052612305,9.840022041062373e-05,0.01,auto,False,"(25, 25)",constant,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (25, 25), 'mlp__learning_rate': 'constant'}",0.5121951219512195,0.556910569105691,0.524390243902439,0.483739837398374,0.540650406504065,0.5235772357723577,0.024979335765426353,76
46,4.646906948089599,0.04966759530106533,0.005016517639160156,6.055520267427609e-05,0.01,auto,False,"(25, 25)",adaptive,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (25, 25), 'mlp__learning_rate': 'adaptive'}",0.5121951219512195,0.556910569105691,0.524390243902439,0.483739837398374,0.540650406504065,0.5235772357723577,0.024979335765426353,76
47,4.6962666511535645,0.09272462372116735,0.0051018714904785155,0.00011570897507500693,0.01,auto,False,"(25, 25)",invscaling,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (25, 25), 'mlp__learning_rate': 'invscaling'}",0.5121951219512195,0.556910569105691,0.524390243902439,0.483739837398374,0.540650406504065,0.5235772357723577,0.024979335765426353,76
48,6.447121620178223,0.1744973616641114,0.005510473251342773,0.00011738028275020883,0.01,auto,False,"(50, 50)",constant,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant'}",0.5528455284552846,0.5528455284552846,0.5772357723577236,0.5203252032520326,0.5040650406504065,0.5414634146341464,0.026016260162601636,19
49,6.655746650695801,0.10250782507031282,0.005552244186401367,0.00019728594452684485,0.01,auto,False,"(50, 50)",adaptive,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'adaptive'}",0.5528455284552846,0.5528455284552846,0.5772357723577236,0.5203252032520326,0.5040650406504065,0.5414634146341464,0.026016260162601636,19
50,6.6512140274047855,0.0714750379990964,0.005856561660766602,0.00013688186830393707,0.01,auto,False,"(50, 50)",invscaling,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'invscaling'}",0.5528455284552846,0.5528455284552846,0.5772357723577236,0.5203252032520326,0.5040650406504065,0.5414634146341464,0.026016260162601636,19
51,7.8138525009155275,0.0805057268886053,0.006017732620239258,0.0001726472150226917,0.01,auto,False,"(75, 75)",constant,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (75, 75), 'mlp__learning_rate': 'constant'}",0.5650406504065041,0.573170731707317,0.5487804878048781,0.516260162601626,0.516260162601626,0.5439024390243902,0.023897460905201742,4
