,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
12,0.7332816123962402,0.18354923501517995,0.0031853199005126955,0.0006406557062641484,logistic,0.01,50,"(25, 25)",adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.532520325203252,0.5609756097560976,0.573170731707317,0.5447154471544715,0.5284552845528455,0.5479674796747966,0.016937127362601355,148
13,1.3574456691741943,0.1987585739431763,0.0039035320281982423,0.0013013399969473527,logistic,0.01,50,"(25, 25)",adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.23577235772357724,0.23170731707317074,0.23170731707317074,0.23170731707317074,0.23577235772357724,0.23333333333333334,0.0019914550754334755,803
14,3.7180638313293457,0.5497822647914621,0.005193662643432617,0.0010324753981005954,logistic,0.01,50,"(25, 25)",adaptive,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.4715447154471545,0.4796747967479675,0.5040650406504065,0.47560975609756095,0.46747967479674796,0.4796747967479674,0.012854787236456815,550
15,0.8335231304168701,0.07605086910425823,0.004731941223144531,0.0011674301844808001,logistic,0.01,50,"(25, 25)",invscaling,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.532520325203252,0.5609756097560976,0.573170731707317,0.5447154471544715,0.5284552845528455,0.5479674796747966,0.016937127362601355,148
16,1.1382576942443847,0.11889318339451765,0.0029076099395751952,0.0005019126770673286,logistic,0.01,50,"(25, 25)",invscaling,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.2073170731707317,0.2032520325203252,0.2032520325203252,0.2032520325203252,0.2032520325203252,0.20406504065040648,0.0016260162601625997,925
17,3.899537181854248,0.5502465442231913,0.0034987926483154297,0.0011083186598347709,logistic,0.01,50,"(25, 25)",invscaling,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.4715447154471545,0.4796747967479675,0.5040650406504065,0.47560975609756095,0.46747967479674796,0.4796747967479674,0.012854787236456815,550
18,1.2854260444641112,0.2607154123176194,0.0038213253021240233,0.0014250586247738484,logistic,0.01,50,"(50, 50)",constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.524390243902439,0.540650406504065,0.5121951219512195,0.4959349593495935,0.5447154471544715,0.5235772357723578,0.018070008756823467,352
19,0.33576207160949706,0.06749864162504242,0.0037702083587646484,0.0007634808080026573,logistic,0.01,50,"(50, 50)",constant,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",0.23577235772357724,0.23170731707317074,0.23170731707317074,0.23170731707317074,0.23577235772357724,0.23333333333333334,0.0019914550754334755,803
20,4.951954317092896,0.6413621656473942,0.0041087627410888675,0.0007887888727095772,logistic,0.01,50,"(50, 50)",constant,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.4959349593495935,0.4634146341463415,0.516260162601626,0.4349593495934959,0.46747967479674796,0.47560975609756095,0.028045834651480223,574
21,1.3798334121704101,0.22580834176461728,0.004174041748046875,0.0010205092734722524,logistic,0.01,50,"(50, 50)",adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.524390243902439,0.540650406504065,0.5121951219512195,0.4959349593495935,0.5447154471544715,0.5235772357723578,0.018070008756823467,352
22,1.3865410804748535,0.3180460997864927,0.0036037921905517577,0.0008553672039906252,logistic,0.01,50,"(50, 50)",adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.23577235772357724,0.23170731707317074,0.23170731707317074,0.23170731707317074,0.23577235772357724,0.23333333333333334,0.0019914550754334755,803
23,4.813872957229615,0.9668579350930081,0.0033809185028076173,0.0007270544074420363,logistic,0.01,50,"(50, 50)",adaptive,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.4959349593495935,0.4634146341463415,0.516260162601626,0.4349593495934959,0.46747967479674796,0.47560975609756095,0.028045834651480223,574
24,1.4014588832855224,0.24609845733041094,0.004557132720947266,0.0012582451005976017,logistic,0.01,50,"(50, 50)",invscaling,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.524390243902439,0.540650406504065,0.5121951219512195,0.4959349593495935,0.5447154471544715,0.5235772357723578,0.018070008756823467,352
25,0.3424485206604004,0.06384214283487315,0.004232215881347656,0.0016026349366362327,logistic,0.01,50,"(50, 50)",invscaling,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.23577235772357724,0.23170731707317074,0.23170731707317074,0.23170731707317074,0.23577235772357724,0.23333333333333334,0.0019914550754334755,803
26,5.20292329788208,0.4264119221489014,0.00487208366394043,0.0007560297278062181,logistic,0.01,50,"(50, 50)",invscaling,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.4959349593495935,0.4634146341463415,0.516260162601626,0.4349593495934959,0.46747967479674796,0.47560975609756095,0.028045834651480223,574
27,3.8656723499298096,0.5941087400407002,0.004998636245727539,0.0012571805608173874,logistic,0.01,50,"(100, 100)",constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.5040650406504065,0.5365853658536586,0.508130081300813,0.4796747967479675,0.516260162601626,0.5089430894308943,0.018432169184966894,397
28,1.4866884231567383,0.04375470145191585,0.0067866802215576175,0.00034759684310905147,logistic,0.01,50,"(100, 100)",constant,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'solver': 'sgd'}",0.23577235772357724,0.23170731707317074,0.23170731707317074,0.23170731707317074,0.23577235772357724,0.23333333333333334,0.0019914550754334755,803
29,7.945289182662964,1.7120377937846767,0.0052073001861572266,0.001442875541840614,logistic,0.01,50,"(100, 100)",constant,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'solver': 'adam'}",0.47560975609756095,0.44715447154471544,0.5040650406504065,0.43902439024390244,0.4715447154471545,0.46747967479674796,0.02299534247761129,610
30,4.046231603622436,0.4862804859279072,0.00597834587097168,0.0010350293743005348,logistic,0.01,50,"(100, 100)",adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.5040650406504065,0.5365853658536586,0.508130081300813,0.4796747967479675,0.516260162601626,0.5089430894308943,0.018432169184966894,397
