,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_batch_size,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
59,1.8883244037628173,0.4541815809979995,0.0060657024383544925,0.0024127678087341726,0.001,50,True,"(50, 50)",invscaling,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling'}",0.5284552845528455,0.5121951219512195,0.4878048780487805,0.491869918699187,0.5284552845528455,0.5097560975609755,0.017361102848831394,67
60,2.295142412185669,0.2167539860289987,0.006872415542602539,0.0018709269475390687,0.001,50,True,"(75, 75)",constant,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'constant'}",0.4715447154471545,0.5447154471544715,0.5609756097560976,0.42276422764227645,0.5691056910569106,0.5138211382113822,0.057119245756911526,58
61,2.3367026329040526,0.6585215565701698,0.006138467788696289,0.001369036323891344,0.001,50,True,"(75, 75)",adaptive,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'adaptive'}",0.4715447154471545,0.5447154471544715,0.5609756097560976,0.42276422764227645,0.5691056910569106,0.5138211382113822,0.057119245756911526,58
62,2.145850133895874,0.3230651698419724,0.007350111007690429,0.002769899686374563,0.001,50,True,"(75, 75)",invscaling,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'invscaling'}",0.4715447154471545,0.5447154471544715,0.5609756097560976,0.42276422764227645,0.5691056910569106,0.5138211382113822,0.057119245756911526,58
63,17.393661975860596,0.6468615249727164,0.004960489273071289,0.001269054518550789,0.001,50,False,"(25, 25)",constant,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'constant'}",0.5365853658536586,0.532520325203252,0.556910569105691,0.4959349593495935,0.5365853658536586,0.5317073170731708,0.019814727816185273,52
64,15.152693748474121,1.7763166437465776,0.004124832153320312,4.4502320674602054e-05,0.001,50,False,"(25, 25)",adaptive,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'adaptive'}",0.5365853658536586,0.532520325203252,0.556910569105691,0.4959349593495935,0.5365853658536586,0.5317073170731708,0.019814727816185273,52
65,13.047030305862426,0.20568614753963788,0.004281044006347656,4.8209863855990855e-05,0.001,50,False,"(25, 25)",invscaling,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'invscaling'}",0.5365853658536586,0.532520325203252,0.556910569105691,0.4959349593495935,0.5365853658536586,0.5317073170731708,0.019814727816185273,52
66,14.200682783126831,1.0422262529766877,0.004473066329956055,9.78435223879556e-05,0.001,50,False,"(50, 50)",constant,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant'}",0.524390243902439,0.5772357723577236,0.5691056910569106,0.5203252032520326,0.5203252032520326,0.5422764227642276,0.0253991859379078,43
67,14.592103815078735,0.9151186014577348,0.0046139717102050785,0.00014407140569309694,0.001,50,False,"(50, 50)",adaptive,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive'}",0.524390243902439,0.5772357723577236,0.5691056910569106,0.5203252032520326,0.5203252032520326,0.5422764227642276,0.0253991859379078,43
68,16.156864070892333,1.434027984344073,0.006057167053222656,0.0016192958514889657,0.001,50,False,"(50, 50)",invscaling,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling'}",0.524390243902439,0.5772357723577236,0.5691056910569106,0.5203252032520326,0.5203252032520326,0.5422764227642276,0.0253991859379078,43
69,22.59607768058777,1.8377402739927307,0.010041570663452149,0.004224186732766366,0.001,50,False,"(75, 75)",constant,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'constant'}",0.5609756097560976,0.5813008130081301,0.5691056910569106,0.5691056910569106,0.508130081300813,0.5577235772357724,0.025632329708023472,13
70,26.751636600494386,1.0643970403831249,0.008939313888549804,0.005661332757565158,0.001,50,False,"(75, 75)",adaptive,"{'alpha': 0.001, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'adaptive'}",0.5609756097560976,0.5813008130081301,0.5691056910569106,0.5691056910569106,0.508130081300813,0.5577235772357724,0.025632329708023472,13
