,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.01411137580871582,0.004808535385947128,0.0005986213684082032,0.0001761831286822562,logistic,0,100,5,constant,lbfgs,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1,0.5767270088195801,0.11056218161721823,0.0005274772644042969,5.819300829998263e-05,logistic,0,100,5,constant,sgd,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2,0.5081521511077881,0.11368684165766796,0.0004390716552734375,8.880234043225062e-05,logistic,0,100,5,constant,adam,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3,0.012429761886596679,0.00033226485363991735,0.0005576610565185547,2.6024127836974883e-05,logistic,0,100,5,adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4,0.607241153717041,0.0962944129419998,0.0005311965942382812,6.538426862060317e-05,logistic,0,100,5,adaptive,sgd,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
5,0.6749783039093018,0.11226762487736916,0.0005320549011230469,6.11532454732007e-05,logistic,0,100,5,adaptive,adam,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
6,0.00781874656677246,0.00022995955337063435,0.00036163330078125,4.5221663358797725e-06,logistic,0,100,5,invscaling,lbfgs,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 5, 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7,0.46288623809814455,0.10519833725527215,0.00042514801025390626,7.583845785627937e-05,logistic,0,100,5,invscaling,sgd,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 5, 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,623
8,0.6347646236419677,0.13349572985912125,0.0005048274993896485,7.068065048102982e-05,logistic,0,100,5,invscaling,adam,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 5, 'learning_rate': 'invscaling', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
9,0.013942575454711914,0.0002539386246489185,0.000561380386352539,1.0048261258412901e-05,logistic,0,100,8,constant,lbfgs,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 8, 'learning_rate': 'constant', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
